	Kingdom	Phylum	Class	Order	Family	Genus
ASV1129	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrionaceae
ASV1130	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag_111
ASV1131	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group
ASV1132	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriales	Flavobacteriales
ASV1133	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	DEV007	DEV007
ASV1134	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	AEGEAN-169 marine group	AEGEAN-169 marine group
ASV1135	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV1136	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group
ASV1137	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae
ASV1138	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea
ASV1139	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrionaceae
ASV1140	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV1141	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
ASV1142	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacterales	Enterobacterales
ASV1143	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081 sediment group
ASV1144	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovoracaceae
ASV1145	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Haloimpatiens
ASV1146	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
ASV1147	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrionaceae
ASV1148	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12
ASV1149	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Haloimpatiens
ASV1150	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Maricaulis
ASV1151	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14
ASV1152	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV1153	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrionaceae
ASV1154	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea
ASV1155	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV1156	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Saonia
ASV1157	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae
ASV1158	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group
ASV1159	Bacteria	Pseudomonadota	Alphaproteobacteria	Puniceispirillales	SAR116 clade	SAR116 clade
ASV1160	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	PAUC26f	PAUC26f
ASV1161	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae
ASV1162	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1163	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccaceae
ASV1164	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Balneola
ASV1165	Bacteria	Pseudomonadota	Alphaproteobacteria	Parvibaculales	PS1 clade	PS1 clade
ASV1166	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrionaceae
ASV1167	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1168	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaetaceae
ASV1169	Bacteria	Pseudomonadota	Gammaproteobacteria	Francisellales	Francisellaceae	Francisellaceae
ASV1170	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Cerasicoccus
ASV1171	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1172	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1173	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1174	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)
ASV1175	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Methylacidiphilales	Methylacidiphilaceae	Methylacidiphilaceae
ASV1176	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae
ASV1177	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia	Bacteroidia	Bacteroidia
ASV1178	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae
ASV1179	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium
ASV1180	Bacteria	Bacillota	Bacilli	Izemoplasmatales	Izemoplasmatales	Izemoplasmatales
ASV1181	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrionaceae
ASV1182	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Amoebophilaceae
ASV1183	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1184	Bacteria	Cyanobacteriota	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbyaceae
ASV1185	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella
ASV1186	Bacteria	Pseudomonadota	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	Nisaea
ASV1187	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteriota	Thermodesulfobacteriota	Thermodesulfobacteriota	Thermodesulfobacteriota
ASV1188	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae
ASV1189	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Pseudobdellovibrionaceae
ASV1190	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
ASV1191	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	mle1-8	mle1-8
ASV1192	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NS9 marine group
ASV1193	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionales	Micavibrionales
ASV1194	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1195	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium
ASV1196	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria	Gammaproteobacteria
ASV1197	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Planctomycetales	Planctomycetales
ASV1198	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria
ASV1199	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae
ASV1200	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)	Absconditabacteriales (SR1)
ASV1201	Bacteria	Cyanobacteriota	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Obscuribacteraceae
ASV1202	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella
ASV1203	Bacteria	Patescibacteria	ABY1	ABY1	ABY1	ABY1
ASV1204	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV1205	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
ASV1206	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
ASV1207	Bacteria	Patescibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria	Gracilibacteria
ASV1208	Bacteria	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holosporaceae
ASV1209	Bacteria	Chloroflexota	TK10	TK10	TK10	TK10
ASV1210	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
ASV1211	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
ASV1212	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
ASV1213	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylobacterium
ASV1214	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5 marine group
ASV1215	Bacteria	Pseudomonadota	Gammaproteobacteria	BD72BR169	BD72BR169	BD72BR169
ASV1216	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
ASV1217	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccales	Defluviicoccales
ASV1218	Bacteria	Pseudomonadota	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria	Alphaproteobacteria
